Quote,Author,Source URL
"
The happiest moments are when we sit down and we feel the presence of our brothers and sisters, lay and monastic, who are practicing walking and sitting meditation.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
We are looking for happiness and running after it in such a way that creates anger, fear and discrimination. So when you attend a retreat, you have a chance to look at the deep roots of this pollution of the collective energy that is unwholesome.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
Most of us experience a life full of wonderful moments and difficult moments. But for many of us, even when we are most joyful, there is fear behind our joy.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
We can continue to learn generation after generation and now is time to begin to learn how to love in a non-discriminatory way because we are intelligent enough, but we are not loving enough as a species.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
Civilisations have been destroyed many times, and this civilisation is no different. It can be destroyed. We can think of time in terms of millions of years and life will resume little by little. The cosmos operates for us very urgently, but geological time is different.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
It's normal for human beings to identify with their own separate self. The problem is that we get caught in that notion of ourself as a separate individual and caught in that individual self's agenda.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
If every day you practice walking and sitting meditation and generate the energy of mindfulness and concentration and peace, you are a cell in the body of the new Buddha. This is not a dream but is possible today and tomorrow.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
I realize that many elements of the Buddhist teaching can be found in Christianity, Judaism, Islam. I think if Buddhism can help, it is the concrete methods of practice.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
If we chew every morsel of our food, in that way we become grateful, and when you are grateful, you are happy.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
There are many levels of Christianity. There are many notions about God. To believe that God is a person is just one of the notions of God that you can find in Christianity. So, we should not say that there is one Christianity. There are many Christianities.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
One Buddha is not enough; we need to have many Buddhas.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
If you're a politician, you might want to learn the Buddhist way of negotiation. Restoring communication and bringing back reconciliation is clear and concrete in Buddhism.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
Meditation is not to avoid society; it is to look deep to have the kind of insight you need to take action. To think that it is just to sit down and enjoy the calm and peace, is wrong.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
Meditation is to get insight, to get understanding and compassion, and when you have them, you are compelled to act.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
In the past there were people who were not rich but contented with their living style, laughing and happy all day. But when the new rich people appear, people look at them and ask, 'why don't I have a life like that too, a beautiful house, car and garden,' and they abandon their values.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
To be a monk is to have time to practice for your transformation and healing. And after that to help with the transformation and healing of other people.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
When you learn about the teaching and the practice of another tradition, you always have a chance to understand your own teaching and practice.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
I love to sit and eat quietly and enjoy each bite, aware of the presence of my community, aware of all the hard and loving work that has gone into my food.

",Thich Nhat Hanh,https://www.brainyquote.com/authors/thich-nhat-hanh-quotes_2
"
The tree of liberty must be refreshed from time to time with the blood of patriots and tyrants.

",Thomas Jefferson,https://www.brainyquote.com/authors/thomas-jefferson-quotes
"
In matters of style, swim with the current; in matters of principle, stand like a rock.

",Thomas Jefferson,https://www.brainyquote.com/authors/thomas-jefferson-quotes
"
Honesty is the first chapter in the book of wisdom.

",Thomas Jefferson,https://www.brainyquote.com/authors/thomas-jefferson-quotes
"
I tremble for my country when I reflect that God is just; that his justice cannot sleep forever.

",Thomas Jefferson,https://www.brainyquote.com/authors/thomas-jefferson-quotes
"
I like the dreams of the future better than the history of the past.

",Thomas Jefferson,https://www.brainyquote.com/authors/thomas-jefferson-quotes
"
Nothing can stop the man with the right mental attitude from achieving his goal; nothing on earth can help the man with the wrong mental attitude.

",Thomas Jefferson,https://www.brainyquote.com/authors/thomas-jefferson-quotes
"
Do you want to know who you are? Don't ask. Act! Action will delineate and define you.

",Thomas Jefferson,https://www.brainyquote.com/authors/thomas-jefferson-quotes
"
Question with boldness even the existence of a God; because, if there be one, he must more approve of the homage of reason, than that of blind-folded fear.

",Thomas Jefferson,https://www.brainyquote.com/authors/thomas-jefferson-quotes
"
When angry count to ten before you speak. If very angry, count to one hundred.

",Thomas Jefferson,https://www.brainyquote.com/authors/thomas-jefferson-quotes
"
We hold these truths to be self-evident: that all men are created equal; that they are endowed by their Creator with certain unalienable rights; that among these are life, liberty, and the pursuit of happiness.

",Thomas Jefferson,https://www.brainyquote.com/authors/thomas-jefferson-quotes
"
Rightful liberty is unobstructed action according to our will within limits drawn around us by the equal rights of others. I do not add 'within the limits of the law' because law is often but the tyrant's will, and always so when it violates the rights of the individual.

",Thomas Jefferson,https://www.brainyquote.com/authors/thomas-jefferson-quotes
"
Walking is the best possible exercise. Habituate yourself to walk very far.

",Thomas Jefferson,https://www.brainyquote.com/authors/thomas-jefferson-quotes
"
The man who reads nothing at all is better educated than the man who reads nothing but newspapers.

",Thomas Jefferson,https://www.brainyquote.com/authors/thomas-jefferson-quotes
"
Nothing gives one person so much advantage over another as to remain always cool and unruffled under all circumstances.

",Thomas Jefferson,https://www.brainyquote.com/authors/thomas-jefferson-quotes
"
I have sworn upon the altar of God, eternal hostility against every form of tyranny over the mind of man.

",Thomas Jefferson,https://www.brainyquote.com/authors/thomas-jefferson-quotes
"
The care of human life and happiness, and not their destruction, is the first and only object of good government.

",Thomas Jefferson,https://www.brainyquote.com/authors/thomas-jefferson-quotes
"
Timid men prefer the calm of despotism to the tempestuous sea of liberty.

",Thomas Jefferson,https://www.brainyquote.com/authors/thomas-jefferson-quotes
"
Whenever you do a thing, act as if all the world were watching.

",Thomas Jefferson,https://www.brainyquote.com/authors/thomas-jefferson-quotes
"
Never spend your money before you have earned it.

",Thomas Jefferson,https://www.brainyquote.com/authors/thomas-jefferson-quotes
"
When we get piled upon one another in large cities, as in Europe, we shall become as corrupt as Europe.

",Thomas Jefferson,https://www.brainyquote.com/authors/thomas-jefferson-quotes
"
I never considered a difference of opinion in politics, in religion, in philosophy, as cause for withdrawing from a friend.

",Thomas Jefferson,https://www.brainyquote.com/authors/thomas-jefferson-quotes
"
How much pain they have cost us, the evils which have never happened.

",Thomas Jefferson,https://www.brainyquote.com/authors/thomas-jefferson-quotes
"
Peace, commerce and honest friendship with all nations; entangling alliances with none.

",Thomas Jefferson,https://www.brainyquote.com/authors/thomas-jefferson-quotes
"
Experience hath shewn, that even under the best forms of government those entrusted with power have, in time, and by slow operations, perverted it into tyranny.

",Thomas Jefferson,https://www.brainyquote.com/authors/thomas-jefferson-quotes
